Time (s),Volume (m^3),H_X(19),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),NOX2(52),N2X2(45),N2X(46),O2X2(70),OH(D)(31)
2.82401696585479e-09,0.05913344287745208,6.017548124209831e-07,0.938,0.0,0.0,0.037879261523165474,0.009999913644981328,0.04999892053700666,1.4673436480443404e-26,5.0266135385562e-32,0.001998510886145832,2.682941869108616e-44,3.1304177006565393e-41,1.0773726768479332e-06,6.921705513959194e-21,1.7477030191817284e-07,8.375936633318567e-15,3.005192477030517e-11,8.915281842262396e-07,5.975671168976745e-07,1.854466727554223e-11,3.196821254534019e-45,2.9480996128107795e-32,2.762750535468396e-20,1.0638479859055044e-25,7.736418869555027e-26,6.943271684840389e-26,3.1143255525831506e-18
2.839928174328456e-09,0.05913344287745208,6.037899961322761e-07,0.938,0.0,0.0,0.03787925592479607,0.009999913158460112,0.04999892052540404,1.5632448683435875e-26,5.218325494577672e-32,0.001998508307605177,2.8625364458814586e-44,3.2551698715611614e-41,1.0773725143814427e-06,7.142644513011636e-21,1.757552074467313e-07,8.594674033519259e-15,2.9953906084798656e-11,8.920954312954121e-07,5.995781487497806e-07,1.8806182373658218e-11,3.3908071165839334e-45,3.0490950298019e-32,2.850905762278758e-20,1.1263640038252258e-25,8.194243213401065e-26,7.021768285864491e-26,3.121549534503202e-18
2.8558393828021215e-09,0.05913344287745208,6.058100324286974e-07,0.938,0.0,0.0,0.03787925036761487,0.009999912671939065,0.049998920513800275,1.6647759169835624e-26,5.416137714582085e-32,0.001998505755106148,3.052994626906421e-44,3.384182811692228e-41,1.0773723531107758e-06,7.369211342708923e-21,1.7674011114116734e-07,8.817698362132719e-15,2.985735291903395e-11,8.926517843749824e-07,6.015740312111131e-07,1.9069446451529965e-11,3.5952828159490496e-45,3.1529634217791744e-32,2.9413056609105553e-20,1.1921341361386517e-25,8.676071021671507e-26,7.100705967532085e-26,3.1287474663773042e-18
2.8717505912757872e-09,0.05913344287745208,6.078149847758992e-07,0.938,0.0,0.0,0.03787924485128593,0.00999991218541818,0.04999892050219534,1.7722295433776963e-26,5.620205081237185e-32,0.0019985032283762437,3.254901999580877e-44,3.517577349589783e-41,1.0773721930261762e-06,7.601511860448994e-21,1.777250130294241e-07,9.045063866451882e-15,2.976223889172334e-11,8.931974525211076e-07,6.035548277368652e-07,1.933445201212174e-11,3.810745921569392e-45,3.25977005736023e-32,3.033992326736937e-20,1.2613056065470446e-25,9.18299644277308e-26,7.180084729549849e-26,3.135919724686878e-18
2.887661799749453e-09,0.05913344287745208,6.098049172886348e-07,0.938,0.0,0.0,0.037879239375475986,0.009999911698897461,0.04999892049058927,1.8859117280146233e-26,5.830685376651609e-32,0.001998500727146319,3.4688718364386633e-44,3.655477050833322e-41,1.0773720341179686e-06,7.839652666182363e-21,1.787099131388269e-07,9.276825037610267e-15,2.966853823549997e-11,8.937326407796194e-07,6.055206024320699e-07,1.960119148294573e-11,4.0377142253176597e-45,3.369581310393855e-32,3.1290085015376983e-20,1.334031271437084e-25,9.716155820064835e-26,7.259904571167804e-26,3.1430666791681708e-18
2.9035730082231185e-09,0.05913344287745208,6.117798947110672e-07,0.938,0.0,0.0,0.037879233939854484,0.009999911212376904,0.049998920478982085,2.0061421881545147e-26,6.047739314908669e-32,0.0019984982511505336,3.6955462137032005e-44,3.798008263612291e-41,1.0773718763765564e-06,8.083742032758818e-21,1.796948114961011e-07,9.513036607739881e-15,2.9576225778909947e-11,8.942575502629412e-07,6.074714200318842e-07,1.98696572183595e-11,4.276726529821469e-45,3.482464672543075e-32,3.226397265424127e-20,1.4104697943614937e-25,1.0276729010289266e-25,7.340165492725098e-26,3.1501886929684285e-18
2.9194842166967842e-09,0.05913344287745208,6.137399823972652e-07,0.938,0.0,0.0,0.037879228544093466,0.009999910725856513,0.04999892046737377,2.1332548991325037e-26,6.271530575742136e-32,0.001998495800126296,3.935597180123039e-44,3.945300164649106e-41,1.0773717197924206e-06,8.333889609923768e-21,1.8067970812738926e-07,9.753753547130273e-15,2.9485276929041035e-11,8.94772378225536e-07,6.094073458820654e-07,2.0139841501841217e-11,4.528343415955594e-45,3.598488766209523e-32,3.326202136205513e-20,1.490785824546058e-25,1.0865940732724816e-25,7.420867494158232e-26,3.157286122797522e-18
2.93539542517045e-09,0.05913344287745208,6.156852462918936e-07,0.938,0.0,0.0,0.037879223187867586,0.009999910239336284,0.04999892045576435,2.2675986316698852e-26,6.502225838707385e-32,0.0019984933738142058,4.189727964065623e-44,4.097484806450109e-41,1.0773715643561179e-06,8.590205638497132e-21,1.8166460305826755e-07,9.999031061391012e-15,2.939566765476779e-11,8.952773181379064e-07,6.113284459196411e-07,2.0411736548242215e-11,4.793147785597366e-45,3.7177233598383814e-32,3.428467335475854e-20,1.575150179490419e-25,1.1485061949600565e-25,7.502010574544751e-26,3.1643593190751782e-18
2.9513066336441155e-09,0.05913344287745208,6.176157529111019e-07,0.938,0.0,0.0,0.0378792178708541,0.009999909752816213,0.04999892044415383,2.4095375055691773e-26,6.739994815890655e-32,0.0019984909719580023,4.458674213870434e-44,4.2546971654478394e-41,1.0773714100582825e-06,8.85280197895355e-21,1.826494963137616e-07,1.0248924588623585e-14,2.9307374470587693e-11,8.957725597591744e-07,6.132347866537776e-07,2.0685334506016605e-11,5.0717455636968174e-45,3.8402393797226374e-32,3.533237447565807e-20,1.6637400317231283e-25,1.2135411278242177e-25,7.583594734116123e-26,3.1714086260739588e-18
2.9672178421177812e-09,0.05913344287745208,6.195315693236085e-07,0.938,0.0,0.0,0.037879212592732754,0.009999909266296306,0.049998920432542206,2.5594515601659887e-26,6.985010285582933e-32,0.0019984885943045132,4.743205275954614e-44,4.4170751905665603e-41,1.0773712568896215e-06,9.121792112949095e-21,1.836343879183622e-07,1.0503489796596702e-14,2.9220374421021496e-11,8.962582892082658e-07,6.151264351468446e-07,2.09606274594277e-11,5.3647666702460363e-45,3.96610891953103e-32,3.640557419933298e-20,1.7567390997686253e-25,1.281835643538584e-25,7.665619973088229e-26,3.1784343820581372e-18
2.983129050591447e-09,0.05913344287745208,6.21432763131988e-07,0.938,0.0,0.0,0.03787920735318583,0.009999908779776554,0.049998920420929516,2.717737341902557e-26,7.237448127014432e-32,0.001998486240603599,5.044125517118277e-44,4.5847598519948653e-41,1.0773711048409168e-06,9.397289988210483e-21,1.8461927789603975e-07,1.0762782579925198e-14,2.913464506555171e-11,8.967346890337288e-07,6.170034589956843e-07,2.1237607430730937e-11,5.672865692116694e-45,4.095405254768787e-32,3.750472952243115e-20,1.8543378433796821e-25,1.3535315714073227e-25,7.748086290425803e-26,3.1854369194186216e-18
2.9990402590651125e-09,0.05913344287745208,6.233194024541606e-07,0.938,0.0,0.0,0.03787920215189807,0.00999990829325696,0.04999892040931574,2.884808509400616e-26,7.497487353318693e-32,0.00199848391060811,5.362275692627912e-44,4.757895190370099e-41,1.077370953903022e-06,9.679411032402042e-21,1.8560416627025885e-07,1.10268590572609e-14,2.9050164464078606e-11,8.972019382822168e-07,6.188659263130822e-07,2.1516266382333096e-11,5.99672257161642e-45,4.2282028564099877e-32,3.863030159552996e-20,1.956733663091153e-25,1.4287759493564331e-25,7.830993686148923e-26,3.1924165648040614e-18
3.0149514675387782e-09,0.05913344287745208,6.251915559050858e-07,0.938,0.0,0.0,0.03787919698855663,0.009999907806737523,0.04999892039770091,3.0610964564221506e-26,7.765310145073678e-32,0.0019984816040738316,5.698534359677621e-44,4.936628366559715e-41,1.0773708040668631e-06,9.968272583716583e-21,1.865890530639921e-07,1.1295775568489615e-14,2.8966911162873787e-11,8.976602125656549e-07,6.207139057094427e-07,2.179659621892767e-11,6.337043695146511e-45,4.3645774002469504e-32,3.978275429609623e-20,2.06413110415298e-25,1.5077211782719308e-25,7.914342160774071e-26,3.199373639248276e-18
3.030862676012444e-09,0.05913344287745208,6.270492925786625e-07,0.938,0.0,0.0,0.03787919186285113,0.009999907320218243,0.04999892038608502,3.2470509531141917e-26,8.041101885569682e-32,0.0019984793207594377,6.053819335251528e-44,5.121109712076435e-41,1.0773706553234362e-06,1.0263992377542409e-20,1.8757393829973348e-07,1.1569588671931448e-14,2.8884864181012268e-11,8.981096841271205e-07,6.225474662746738e-07,2.2078588789605964e-11,6.694562608977375e-45,4.504605781759652e-32,4.0962559319291036e-20,2.1767420649009145e-25,1.59052517973029e-25,7.998131713250448e-26,3.2063084582941212e-18
3.0467738844861096e-09,0.05913344287745208,6.288926820298388e-07,0.938,0.0,0.0,0.0378791867744735,0.009999906833699116,0.0499989203744681,3.4431408059362554e-26,8.325051194146741e-32,0.001998477060426449,6.429089198617799e-44,5.311492780053497e-41,1.0773705076638082e-06,1.0566689387192285e-20,1.885588219995112e-07,1.1848355141555191e-14,2.8804002997263222e-11,8.985505219054586e-07,6.243666775602777e-07,2.2362235889944026e-11,7.070040639831853e-45,4.6483661312181006e-32,4.2170193378974786e-20,2.294786009622989e-25,1.6773515571658094e-25,8.082362343284167e-26,3.213221332113905e-18
3.0626850929597752e-09,0.05913344287745208,6.307217942569301e-07,0.938,0.0,0.0,0.03787918172311809,0.009999906347180145,0.049998920362850134,3.6498545366718137e-26,8.617349959479878e-32,0.0019984748228391762,6.82534484189252e-44,5.507934396709502e-41,1.077370361079114e-06,1.0876484809547982e-20,1.8954370418490034e-07,1.2132131964201958e-14,2.8724307537420624e-11,8.989828915986582e-07,6.261716095616546e-07,2.264752926406488e-11,7.464268182340902e-45,4.795937821498507e-32,4.3406134922682163e-20,2.4184901859790534e-25,1.768369760519219e-25,8.167034051672017e-26,3.2201125656264935e-18
3.078596301433441e-09,0.05913344287745208,6.325366996841483e-07,0.938,0.0,0.0,0.03787917670848156,0.009999905860661325,0.049998920351231144,3.8677010809300587e-26,8.918193375301944e-32,0.00199847260776469,7.243631071296894e-44,5.71059471329425e-41,1.0773702155605574e-06,1.1193500262723947e-20,1.9052858487703496e-07,1.2420976336811778e-14,2.8645758162056514e-11,8.994069557260113e-07,6.279623327006162e-07,2.293446060667622e-11,7.878065564360179e-45,4.947401482232876e-32,4.4670870198177423e-20,2.5480898470298936e-25,1.8637552544118702e-25,8.252146837477956e-26,3.226982458611192e-18
3.0945075099071066e-09,0.05913344287745208,6.34337469144346e-07,0.938,0.0,0.0,0.03787917173026283,0.00999990537414266,0.04999892033961115,4.0972105065503577e-26,9.227779974269194e-32,0.0019984704149727636,7.685038258178805e-44,5.919637258568766e-41,1.0773700710994097e-06,1.1517858251062613e-20,1.9151346409661964e-07,1.2714945663665426e-14,2.8568335654680432e-11,8.998228736890834e-07,6.297389178081125e-07,2.3223021565083228e-11,8.312283513403503e-45,5.102839017522286e-32,4.5964891702735944e-20,2.6838284779332995e-25,1.9636896898900068e-25,8.337700700009284e-26,3.233831305818524e-18
3.1104187183807722e-09,0.05913344287745208,6.36124173861971e-07,0.938,0.0,0.0,0.03787916678816315,0.009999904887624143,0.04999892032799014,4.3389347523277634e-26,9.546311660892042e-32,0.001998468244235842,8.15070404074755e-44,6.135228991846914e-41,1.0773699276870084e-06,1.1849683804442154e-20,1.9249834186394068e-07,1.3014097553639451e-14,2.849202121028958e-11,9.002308018315111e-07,6.315014361071736e-07,2.351320374117637e-11,8.7678045931524e-45,5.26233361299239e-32,4.7288692701268756e-20,2.8259580273653464e-25,2.068361079783787e-25,8.423695640271613e-26,3.2406593970780116e-18
3.126329926854438e-09,0.05913344287745208,6.378968854362367e-07,0.938,0.0,0.0,0.03787916188188599,0.009999904401105776,0.04999892031636813,4.593448387482985e-26,9.873993747572883e-32,0.0019984660953289873,8.641815079479914e-44,6.357540356576823e-41,1.077369785314757e-06,1.2189102529695243e-20,1.9348321819887765e-07,1.331848981746352e-14,2.8416796424294456e-11,9.006308934976533e-07,6.332499591960651e-07,2.3804998693394198e-11,9.245544320104519e-45,5.425969748227322e-32,4.8642773795912996e-20,2.9747391437239196e-25,2.1779639777257413e-25,8.510131657596785e-26,3.247467017403043e-18
3.1422411353281036e-09,0.05913344287745208,6.396556758245104e-07,0.938,0.0,0.0,0.037879157011137025,0.009999903914587561,0.04999892030474513,4.8613493923049704e-26,1.0211034989182212e-31,0.0019984639680298505,9.159608866010592e-44,6.586745334459782e-41,1.077369643974124e-06,1.2536240463871816e-20,1.9446809312091304e-07,1.3628180464993372e-14,2.8342643281805364e-11,9.010232990901213e-07,6.349845590316613e-07,2.4098397938660925e-11,9.746451432299267e-45,5.593833217414886e-32,5.0027643419933644e-20,3.130441416171608e-25,2.2926996608732447e-25,8.597008750845397e-26,3.2542544470929325e-18
3.1581523438017692e-09,0.05913344287745208,6.414006173259143e-07,0.938,0.0,0.0,0.03787915217562419,0.009999903428069492,0.049998920293121155,5.143259960399101e-26,1.0557647615583291e-31,0.001998461862118622,9.705375586342457e-44,6.823021500115178e-41,1.0773695036566422e-06,1.2891226411971728e-20,1.954529666491434e-07,1.3943227702501287e-14,2.8269544147265987e-11,9.01408166126198e-07,6.367053079130335e-07,2.4393392954298646e-11,1.0271509420254838e-44,5.766011136246467e-32,5.144380999894022e-20,3.2933436205761405e-25,2.412776316379504e-25,8.684326921104565e-26,3.2610219618322665e-18
3.174063552275435e-09,0.05913344287745208,6.43131782565147e-07,0.938,0.0,0.0,0.03787914737505755,0.00999990294155157,0.04999892028149622,5.43982732297921e-26,1.091404736777464e-31,0.001998459777378001,1.0280460042372805e-43,7.066550076273502e-41,1.0773693643539095e-06,1.3254190079726082e-20,1.9643783880228872e-07,1.4263689929968724e-14,2.8197481754420843e-11,9.017856392931823e-07,6.384122784652585e-07,2.468997517991428e-11,1.0821738032089157e-44,5.942591951361349e-32,5.2891788261987904e-20,3.463733970405093e-25,2.538409231657521e-25,8.77208616813278e-26,3.2677698327876103e-18
3.1899747607491006e-09,0.05913344287745208,6.448492444765209e-07,0.938,0.0,0.0,0.03787914260914932,0.009999902455033795,0.04999892026987031,5.751724595646941e-26,1.1280453533369448e-31,0.0019984577135931463,1.088626363149714e-43,7.317515989509291e-41,1.0773692260575839e-06,1.3625261065828326e-20,1.9742270959870214e-07,1.4589625738393528e-14,2.8126439196604e-11,9.021558605026678e-07,6.401055436234414e-07,2.4988136019260955e-11,1.1398193302483086e-44,6.12366546422079e-32,5.437210262605262e-20,3.64191037263156e-25,2.6698209884815197e-25,8.860286490352439e-26,3.2744983267016756e-18
3.2058859692227662e-09,0.05913344287745208,6.465530762882188e-07,0.938,0.0,0.0,0.0378791378776139,0.009999901968516167,0.04999892025824344,6.079651648107063e-26,1.1657088978734376e-31,0.00199845567055165,1.152424638345645e-43,7.576107926542949e-41,1.0773690887593883e-06,1.4004571858568634e-20,1.9840757905637938e-07,1.4921093907119482e-14,2.8056399917337128e-11,9.025189689437818e-07,6.417851766169606e-07,2.5287866842074054e-11,1.200196904696128e-44,6.309322839206481e-32,5.588527712384799e-20,3.828180688709221e-25,2.807241660970277e-25,8.948927888751732e-26,3.281207705985017e-18
3.221797177696432e-09,0.05913344287745208,6.482433515067685e-07,0.938,0.0,0.0,0.037879133180167744,0.009999901481998684,0.04999892024661563,6.424335997272537e-26,1.2044180184953334e-31,0.001998453648043492,1.2195929059465842e-43,7.842518391085218e-41,1.0773689524511061e-06,1.4392256366294098e-20,1.993924471929676e-07,1.5258153401168512e-14,2.79873477012252e-11,9.028751011354029e-07,6.434512509539313e-07,2.558915898588151e-11,1.2634198926507627e-44,6.499656608670172e-32,5.743184039136849e-20,4.0228630006735543e-25,2.9509090174967993e-25,9.038010363656672e-26,3.2878982288053433e-18
3.2377083861700976e-09,0.05913344287745208,6.499201439017375e-07,0.938,0.0,0.0,0.037879128516529435,0.009999900995481342,0.049998920234986886,6.786533724218069e-26,1.2441957284387552e-31,0.00199845164586101,1.290289531476606e-43,8.116943761215323e-41,1.0773688171245822e-06,1.478844781705731e-20,2.0037731402577423e-07,1.5600863368585123e-14,2.791926666513877e-11,9.032243909773774e-07,6.451038404058851e-07,2.589200375778869e-11,1.329605625942786e-44,6.694760699668246e-32,5.901233273288393e-20,4.226285882425082e-25,3.1010687265686643e-25,9.127533913132827e-26,3.2945701491745206e-18
3.2536195946437632e-09,0.05913344287745208,6.51583527490645e-07,0.938,0.0,0.0,0.03787912388641963,0.009999900508964146,0.04999892022335721,7.167030415446017e-26,1.2850654092546396e-31,0.001998449663798863,1.3646793921931145e-43,8.399584347333166e-41,1.0773686827717209e-06,1.5193282258805598e-20,2.0136217957177544e-07,1.5949283137807942e-14,2.7852141249672294e-11,9.035669698007515e-07,6.467430189926739e-07,2.619639243623759e-11,1.3988755269809867e-44,6.894730445146968e-32,6.062729433119688e-20,4.438788676253127e-25,3.2579745667232696e-25,9.217498537848084e-26,3.3012237170333273e-18
3.269530803117429e-09,0.05913344287745208,6.532335765240965e-07,0.938,0.0,0.0,0.03787911928956103,0.009999900022447094,0.04999892021172661,7.566642128933648e-26,1.3270508143522823e-31,0.001998447701653994,1.4429341060260797e-43,8.690644450666226e-41,1.0773685493844886e-06,1.5606897885013532e-20,2.023470438476241e-07,1.630347221504576e-14,2.7785956210868297e-11,9.039029664170447e-07,6.483688609675899e-07,2.650231627274044e-11,1.4713553882596034e-44,7.099662583338556e-32,6.227726756759775e-20,4.660721774656954e-25,3.4218886404822176e-25,9.307904238790865e-26,3.307859178334049e-18
3.2854420115910946e-09,0.05913344287745208,6.548703654711334e-07,0.938,0.0,0.0,0.03787911472567835,0.009999899535930182,0.04999892020009511,7.986216385435745e-26,1.370176072776055e-31,0.0019984457592255984,1.525232267445742e-43,8.990332422306225e-41,1.077368416954909e-06,1.602943167023683e-20,2.0333190686965808e-07,1.6663490281661835e-14,2.7720696612197754e-11,9.042325071665721e-07,6.499814408027067e-07,2.680976649358766e-11,1.5471753428526932e-44,7.309655286241853e-32,6.39628083568385e-20,4.892446907519192e-25,3.5930815924089945e-25,9.39875101383418e-26,3.3144767751209637e-18
3.3013532200647602e-09,0.05913344287745208,6.564939690048058e-07,0.938,0.0,0.0,0.037879110194498355,0.009999899049413407,0.0499989201884627,8.426633185521768e-26,1.4144656923896237e-31,0.0019984438363150944,1.6117596897865287e-43,9.298860722827335e-41,1.0773682854750653e-06,1.6461023074208257e-20,2.043167686539078e-07,1.7029397191589805e-14,2.76563478167874e-11,9.045557159658441e-07,6.515808331744395e-07,2.711873430153031e-11,1.626469935277536e-44,7.52480817633885e-32,6.568447364622522e-20,5.134337434689838e-25,3.7718328313139603e-25,9.490038863085743e-26,3.3210767456087955e-18
