Time (s),Volume (m^3),H_X(19),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),NOX2(52),N2X2(45),N2X(46),O2X2(70)
9.739965807919497e-05,0.10924808674370724,8.073529773283515e-07,0.938,0.0,0.0,0.05393669724970346,0.0007442618279828435,0.052459410483178,0.0008175576062363887,3.424775637078716e-06,0.00035967742172128623,8.002051493214661e-10,5.719229712518294e-10,4.1790773154511175e-07,8.546264659911212e-08,0.016047309087938975,4.476760484314324e-07,3.3310505579183933e-07,2.2809961991823195e-09,8.179666953190926e-08,5.865617341656993e-11,7.256532062492822e-17,2.568296411075794e-10,4.92119817471041e-07,1.1919623234534992e-09,3.341911233771776e-07,4.721591739200076e-10
9.760079396955619e-05,0.10924808674370724,8.06782045410634e-07,0.938,0.0,0.0,0.05393250009659656,0.0007408611515506181,0.0524620108552307,0.0008184243738065901,3.426093853755312e-06,0.0003579443402098123,8.002556075640108e-10,5.723417031506671e-10,4.178959245663283e-07,8.530698039721989e-08,0.016051510027899,4.4670891086465253e-07,3.3292805200455236e-07,2.269749065419307e-09,8.144965245872615e-08,5.841039193370265e-11,7.246445586606947e-17,2.5699359761318163e-10,4.911852191670365e-07,1.1930123897279547e-09,3.345117647364914e-07,4.724064143746413e-10
9.78019298599174e-05,0.10924808674370724,8.062142000962541e-07,0.938,0.0,0.0,0.05392832492650497,0.0007374769667638615,0.05246460025970718,0.0008192875007808907,3.427383667627466e-06,0.00035621856855890135,8.002942608253702e-10,5.727548382296115e-10,4.178841973521726e-07,8.515127699936522e-08,0.016055688980573364,4.457430036546325e-07,3.327508845146664e-07,2.2585513481286737e-09,8.110380497603097e-08,5.816552830085708e-11,7.23629469807366e-17,2.5715512988701006e-10,4.902507460594934e-07,1.1940578398059898e-09,3.3483102440768765e-07,4.726524250063942e-10
9.800306575027861e-05,0.10924808674370724,8.056494324468993e-07,0.938,0.0,0.0,0.05392417160372242,0.0007341091885018652,0.05246717873106032,0.0008201469985841437,3.4286451692064142e-06,0.00035450008380378243,8.003211555015151e-10,5.731623914509106e-10,4.178725491709291e-07,8.499553895726942e-08,0.01605984608164204,4.4477832939843336e-07,3.325735570198158e-07,2.247402871999268e-09,8.075912494696894e-08,5.7921579819245494e-11,7.226080008204518e-17,2.5731424483969835e-10,4.89316410560628e-07,1.195098689550657e-09,3.351489069719363e-07,4.728972127948811e-10
9.820420164063982e-05,0.10924808674370724,8.05087733558198e-07,0.938,0.0,0.0,0.0539200399935071,0.0007307577321353061,0.052469746303724585,0.0008210028786350855,3.4298784490882655e-06,0.00035278886299199274,8.00336338206627e-10,5.735643778311447e-10,4.178609792977056e-07,8.483976880286544e-08,0.01606398146582074,4.4381489066784033e-07,3.3239607318818217e-07,2.2363034620899305e-09,8.041561022866897e-08,5.767854379559249e-11,7.215802126376112e-17,2.5747094940019054e-10,4.883822249814747e-07,1.1961349547977404e-09,3.3546541700475855e-07,4.731407846764954e-10
9.840533753100104e-05,0.10924808674370724,8.045290945591103e-07,0.938,0.0,0.0,0.05391592996207499,0.0007274225135232488,0.0524723030121152,0.000821855152346089,3.4310835979510594e-06,0.00035108488318387926,8.003398557692866e-10,5.73960812440257e-10,4.178494870143819e-07,8.468396904842966e-08,0.016068095266867675,4.4285269000945367e-07,3.3221843665876784e-07,2.225252943829159e-09,8.007325867228781e-08,5.74364175420798e-11,7.205461660019821e-17,2.576252505152691e-10,4.874482015326194e-07,1.1971666513558664e-09,3.357805590759988e-07,4.733831475445819e-10
9.860647342136225e-05,0.10924808674370724,8.039735066112451e-07,0.938,0.0,0.0,0.05391184137659201,0.0007241034490096944,0.05247484889062731,0.0008227038311228735,3.432260706551381e-06,0.0003493881214531771,8.003317552280846e-10,5.743517104005423e-10,4.178380716095459e-07,8.452814218672604e-08,0.016072187617591355,4.4189172994479566e-07,3.3204065104170725e-07,2.2142511430151647e-09,7.973206812306266e-08,5.7195198376301244e-11,7.19505921461019e-17,2.5777715514907496e-10,4.865143523249951e-07,1.1981937950065192e-09,3.360943377497717e-07,4.736243082496817e-10
9.880760931172346e-05,0.10924808674370724,8.03420960908464e-07,0.938,0.0,0.0,0.053907774105167575,0.0007208004554206988,0.05247738397363524,0.0008235489263642671,3.4334098657215363e-06,0.00034769855488748776,8.003120838279418e-10,5.747370868856608e-10,4.178267323784421e-07,8.437229069111425e-08,0.016076258649857015,4.409320129705113e-07,3.318627199184739e-07,2.2032978858177454e-09,7.939203642038814e-08,5.6954883621286837e-11,7.184595393654079e-17,2.5792667028289914e-10,4.855806893704497e-07,1.1992164015036518e-09,3.364067575843628e-07,4.738642735998436e-10
9.900874520208468e-05,0.10924808674370724,8.028714486763608e-07,0.938,0.0,0.0,0.053903728016846654,0.0007175134500608574,0.05247990829549164,0.0008243904494619156,3.4345311663661165e-06,0.0003460161605888658,8.002808890156204e-10,5.75116957119529e-10,4.1781546862291024e-07,8.42164170156973e-08,0.016080308494594582,4.3997354155853466e-07,3.316846468421439e-07,2.1923929987788633e-09,7.905316139788916e-08,5.6715470605471646e-11,7.174070798678172e-17,2.580738029147339e-10,4.846472245825508e-07,1.2002344865735876e-09,3.3671782313216425e-07,4.741030503608839e-10
9.920988109244589e-05,0.10924808674370724,8.02324961171437e-07,0.938,0.0,0.0,0.05389970298160258,0.0007142423507100886,0.05248242189052668,0.0008252284118000147,3.43562469945885e-06,0.00034434091567435204,8.002382184356056e-10,5.754913363752529e-10,4.178042796513287e-07,8.406052359547044e-08,0.01608433728180588,4.3901631815606773e-07,3.3150643533775314e-07,2.1815363088106096e-09,7.871544088343381e-08,5.647695666258636e-11,7.163486029220998e-17,2.582185600586067e-10,4.83713969777429e-07,1.2012480659154928e-09,3.370275389396911e-07,4.743406452564934e-10
9.94110169828071e-05,0.10924808674370724,8.017814896805958e-07,0.938,0.0,0.0,0.05389569887032919,0.0007109870756201735,0.05248492479304722,0.000826062824755027,3.4366905560392283e-06,0.00034267279727654744,8.001841199256732e-10,5.758602399740906e-10,4.177931647785473e-07,8.39046128464386e-08,0.016088345140572433,4.380603451858795e-07,3.3132808890256034e-07,2.170727643198689e-09,7.837887269923815e-08,5.6239339131733234e-11,7.152841682820206e-17,2.583609487444778e-10,4.827809366743828e-07,1.2022571552006312e-09,3.3733590954741904e-07,4.745770649687087e-10
9.961215287316832e-05,0.10924808674370724,8.012410255210093e-07,0.938,0.0,0.0,0.053891715554833956,0.0007077475435116441,0.05248741703733595,0.0008268936996954247,3.4377288272094736e-06,0.00034101178254412635,8.001186415128927e-10,5.762236832844703e-10,4.177821233258352e-07,8.3748687165739e-08,0.01609233219906243,4.371056250466026e-07,3.3114961100616753e-07,2.159966829605077e-09,7.804345466198378e-08,5.600261535742349e-11,7.142138354997196e-17,2.5850097601805635e-10,4.818481368965104e-07,1.203261770071813e-09,3.3764293948966505e-07,4.748123161382545e-10
9.981328876352953e-05,0.10924808674370724,8.007035600392181e-07,0.938,0.0,0.0,0.05388775290783056,0.0007045236735705495,0.05248989865765069,0.0008277210479814249,3.438739604131397e-06,0.0003393578486423689,8.000418314094686e-10,5.765816817209997e-10,4.1777115462082837e-07,8.359274893181791e-08,0.01609629858453803,4.361521601125036e-07,3.30971005090905e-07,2.1492536960622283e-09,7.770918458277155e-08,5.576678268934404e-11,7.131376639254408e-17,2.586386489397296e-10,4.809155819717494e-07,1.2042619261446818e-09,3.3794863329472273e-07,4.750464053644108e-10
9.999999999999998e-05,0.10924808674370724,8.002073156857876e-07,0.938,0.0,0.0,0.053884092833695114,0.0007015449539644943,0.052492192827650955,0.0008284859157587337,3.439653364614145e-06,0.00033782884559461563,7.999604302538484e-10,5.769091463109594e-10,4.1776103707410676e-07,8.344798478512903e-08,0.016099962124968968,4.3526819929256463e-07,3.3080509647830683e-07,2.139351388820264e-09,7.739991250666228e-08,5.5548658215100045e-11,7.121334970007825e-17,2.587643475564068e-10,4.800501352532072e-07,1.20518637806666e-09,3.382312120854552e-07,4.752626724498454e-10
0.00010001442465389074,0.10924808674370724,8.001690846101313e-07,0.938,0.0,0.0,0.053883810802932086,0.0007013153854453868,0.05249236968822357,0.0008285448809647393,3.439722978023427e-06,0.0003377109727536643,7.999537380087905e-10,5.769342507434733e-10,4.177602579974636e-07,8.343680050452619e-08,0.01610024442336223,4.3519995273364723e-07,3.3079227457226933e-07,2.1385880709753477e-09,7.737606026716831e-08,5.553183848241595e-11,7.120557127070093e-17,2.587739745844293e-10,4.799832833333788e-07,1.2052576390072034e-09,3.382529954847343e-07,4.752793392054372e-10
0.00010021556054425195,0.10924808674370724,7.996375906373689e-07,0.938,0.0,0.0,0.05387988911464387,0.0006981225992439098,0.052494830163260287,0.0008293652099883139,3.440679040157509e-06,0.00033607113207803266,7.998544098813147e-10,5.772814058558738e-10,4.177494327959235e-07,8.328084422520324e-08,0.01610416984100604,4.342490052366405e-07,3.306134228388756e-07,2.1279697831324402e-09,7.704407951547564e-08,5.5297780097058766e-11,7.10968040786667e-17,2.5890696004220435e-10,4.79051252320346e-07,1.2062489242175396e-09,3.385560305753459e-07,4.755111241793517e-10
0.00010041669643461317,0.10924808674370724,7.991090695530499e-07,0.938,0.0,0.0,0.053875987718356506,0.0006949452355300431,0.05249728011693932,0.0008301820463860782,3.4416078818561296e-06,0.0003344383038336291,7.9974389577058e-10,5.776231626053988e-10,4.1773867836259787e-07,8.312488241690106e-08,0.016108074962055418,4.3329931992419994e-07,3.3043445325256504e-07,2.11739866169377e-09,7.671324012264472e-08,5.506460489878528e-11,7.098747069011906e-17,2.5903761241661133e-10,4.781195001786181e-07,1.2072357973063907e-09,3.3885774307600397e-07,4.757417667634327e-10
0.00010061783232497438,0.10924808674370724,7.985835128155933e-07,0.938,0.0,0.0,0.053872106490338856,0.0006917832153207534,0.05249971958341119,0.0008309954014826919,3.4425095944892923e-06,0.00033281246525725306,7.996222445891647e-10,5.779595365815015e-10,4.177279940500106e-07,8.296891738450192e-08,0.016111959910218288,4.323508990747384e-07,3.3025536914931177e-07,2.1068745361857942e-09,7.638353987809e-08,5.483231025804218e-11,7.087757695845158e-17,2.5916593882378914e-10,4.771880380618965e-07,1.208218273778194e-09,3.3915813749006695e-07,4.759712733942413e-10
0.00010081896821533559,0.10924808674370724,7.980609119098102e-07,0.938,0.0,0.0,0.053868245307731245,0.0006886364600830062,0.05250214859679772,0.0008318052865932996,3.4433842694715872e-06,0.00033119359360484055,7.994895054147487e-10,5.78290543414938e-10,4.1771737921675253e-07,8.281295141467547e-08,0.016115824808331368,4.3140374494412684e-07,3.3007617383933214e-07,2.096397236529245e-09,7.605497656629629e-08,5.4600893551040126e-11,7.076712871600506e-17,2.5929194639497705e-10,4.7625687703105086e-07,1.2091963691051133e-09,3.3945721831389846e-07,4.761996504695172e-10
0.00010099999051666069,0.10924808674370724,7.975930913153849e-07,0.938,0.0,0.0,0.053864787281363305,0.000685817367372393,0.05250432579963559,0.0008325312256989183,3.4441484353519573e-06,0.00032974254705549666,7.993606006164108e-10,5.785838736094137e-10,4.1770788474640496e-07,8.267258311588314e-08,0.01611928617466842,4.305523911164388e-07,3.29914805693149e-07,2.0870075626667282e-09,7.576023982786041e-08,5.4393366983380666e-11,7.066725599478513e-17,2.594033765076013e-10,4.7541909860057734e-07,1.2100729217870697e-09,3.3972527164698445e-07,4.764042293223807e-10
0.00010116291058785328,0.10924808674370724,7.971740888638473e-07,0.938,0.0,0.0,0.05386168878255923,0.0006832906548054468,0.05250627808704087,0.0008331821823909458,3.444817578182689e-06,0.00032844140068557343,7.992369711623718e-10,5.788441740865983e-10,4.176993870214487e-07,8.254625392626941e-08,0.01612238767620209,4.29787052815359e-07,3.297695015842203e-07,2.0785890658491652e-09,7.549576126712249e-08,5.420719769647982e-11,7.057699403440332e-17,2.5950206695618447e-10,4.746653206879503e-07,1.2108588050273367e-09,3.3996561573146316e-07,4.765875762276195e-10
0.00010132583065904587,0.10924808674370724,7.96757010679874e-07,0.938,0.0,0.0,0.05385860321992359,0.0006807738194125071,0.052508223576748614,0.0008338308825113891,3.4454691442800907e-06,0.0003271447849400582,7.991061546592188e-10,5.79100981104106e-10,4.176909337611384e-07,8.241992812886192e-08,0.01612547623848306,4.2902254954228393e-07,3.2962413031369924e-07,2.0702009902882706e-09,7.523202469165201e-08,5.4021599773109564e-11,7.048637856152503e-17,2.595992487356539e-10,4.7391175968730934e-07,1.2116418412182e-09,3.40205105943172e-07,4.76770193276013e-10
0.00010148875073023846,0.10924808674370724,7.96341852288151e-07,0.938,0.0,0.0,0.053855530529808134,0.0006782668203091513,0.05251016228683421,0.0008344773320542337,3.4461031822985467e-06,0.00032585268777072764,7.989681774888105e-10,5.793543030439832e-10,4.176825246360763e-07,8.229360690473615e-08,0.016128551925147824,4.2825888245137705e-07,3.2947869359156255e-07,2.061843246321855e-09,7.496902891438796e-08,5.383657182865492e-11,7.039541263527743e-17,2.59694925659322e-10,4.731584213034275e-07,1.2124220385275228e-09,3.404437446590959e-07,4.769520837916852e-10
0.00010165167080143105,0.10924808674370724,7.959286092241127e-07,0.938,0.0,0.0,0.05385247064892666,0.0006757696167988502,0.05251209423535924,0.0008351215370089037,3.446719740906065e-06,0.00032456509713853226,7.98823066096524e-10,5.796041483042531e-10,4.17674159319366e-07,8.216729142746864e-08,0.016131614799470888,4.274960526864844e-07,3.2933319311705327e-07,2.0535157444408856e-09,7.470677274576239e-08,5.365211248048973e-11,7.030409930636861e-17,2.5978910154460543e-10,4.7240531120315685e-07,1.2131994051126864e-09,3.406815342536208e-07,4.771332510816198e-10
0.00010181459087262364,0.10924808674370724,7.955172770323492e-07,0.938,0.0,0.0,0.053849423514352776,0.0006732821683719544,0.05251401944037133,0.0008357635033601811,3.447318868783302e-06,0.00032328200101375656,7.986708469899324e-10,5.798505252985978e-10,4.1766583748659686e-07,8.204098286305688e-08,0.016134664924367055,4.267340613820695e-07,3.291876305794758e-07,2.04521839530823e-09,7.444525499424208e-08,5.3468220348465405e-11,7.02124416161288e-17,2.598817802147878e-10,4.716524350147798e-07,1.2139739491166322e-09,3.409184770979391e-07,4.773136984367748e-10
0.00010196121893669696,0.10924808674370724,7.951487081820731e-07,0.938,0.0,0.0,0.053846691939608796,0.0006710517720526266,0.0525157463740835,0.0008363393640130481,3.4478432208424267e-06,0.00032213104737039203,7.985277946558548e-10,5.800693061924239e-10,4.1765838474977155e-07,8.19273120232813e-08,0.016137399187724607,4.260489870215353e-07,3.290565726189782e-07,2.037776487985257e-09,7.421051937825094e-08,5.330320126045965e-11,7.012965777186036e-17,2.599639140627597e-10,4.7097505106127954e-07,1.2146686321331946e-09,3.4113100364381717e-07,4.774754882186817e-10
0.00010210784700077028,0.10924808674370724,7.947816803056109e-07,0.938,0.0,0.0,0.053843970593322105,0.0006688292154182369,0.0525174678732937,0.000836913420597217,3.4483535289548715e-06,0.0003209837157854776,7.983790260025604e-10,5.802852907733605e-10,4.1765096674118643e-07,8.181364856092586e-08,0.016140123220080637,4.253645935380246e-07,3.289254669630131e-07,2.0303588672583497e-09,7.397638004183477e-08,5.3138639498135545e-11,7.004659965507238e-17,2.600448410604054e-10,4.702978651549262e-07,1.2153610413641593e-09,3.4134284796493746e-07,4.776366998811063e-10
0.0001022544750648436,0.10924808674370724,7.944161901762978e-07,0.938,0.0,0.0,0.05384125943035791,0.0006666144693214952,0.05251918395112857,0.0008374856774656318,3.4488498286313024e-06,0.0003198399975093837,7.982245604780478e-10,5.804984852062804e-10,4.176435832294747e-07,8.169999331059367e-08,0.01614283706656167,4.246808817382459e-07,3.287943148211492e-07,2.0229654683406467e-09,7.374283611212981e-08,5.2974534059841566e-11,6.996326946371808e-17,2.6012456400441627e-10,4.69620881320629e-07,1.2160511827198326e-09,3.415540117838108e-07,4.77797335788825e-10
0.00010240110312891692,0.10924808674370724,7.940522345739457e-07,0.938,0.0,0.0,0.05383855840581191,0.0006644075047352191,0.05252089462070498,0.0008380561389679922,3.449332155388309e-06,0.0003186998837990018,7.980644175678581e-10,5.807088956655608e-10,4.1763623398486233e-07,8.158634710207453e-08,0.016145540772063847,4.2399785242251605e-07,3.286631173960977e-07,2.015596226551775e-09,7.350988671492172e-08,5.2810883945338893e-11,6.987966938979327e-17,2.602030856942793e-10,4.689441035589258e-07,1.2167390621024756e-09,3.417644968210259e-07,4.779573982958622e-10
0.00010254773119299024,0.10924808674370724,7.936898102849343e-07,0.938,0.0,0.0,0.05383586747500894,0.0006622082927517517,0.052522599895129904,0.0008386248094507094,3.4498005447478533e-06,0.0003175633659178355,7.978986167943137e-10,5.809165283349058e-10,4.176289187791591e-07,8.147271076036625e-08,0.016148234381254185,4.2331550638485324e-07,3.28531875883822e-07,2.008251077318873e-09,7.327753097464892e-08,5.2647688155799104e-11,6.979580161924115e-17,2.6028040893231e-10,4.682675358460842e-07,1.2174246854060675e-09,3.4197430479520923e-07,4.7811688974559e-10
0.00010269435925706355,0.10924808674370724,7.933289141017162e-07,0.938,0.0,0.0,0.053833186593501725,0.0006600168045823807,0.052524299787500214,0.0008391916932568615,3.4502550322367247e-06,0.0003164304351360928,7.977271777157608e-10,5.811213894071672e-10,4.17621637385748e-07,8.1359085105696e-08,0.016150917938571905,4.226338444129852e-07,3.2840059147369225e-07,2.0009299561769113e-09,7.30457680144565e-08,5.2484945693819414e-11,6.971166833192449e-17,2.603565365235909e-10,4.6759118213421594e-07,1.218108058516275e-09,3.421834374230101e-07,4.782758124707778e-10
0.00010284098732113687,0.10924808674370724,7.929695428228464e-07,0.938,0.0,0.0,0.05383051571706957,0.0006578330115567624,0.05252599431090264,0.0008397567947261464,3.4506956533859985e-06,0.0003153010827307747,7.975501199258156e-10,5.8132348508417e-10,4.176143895795756e-07,8.12454709535398e-08,0.016153591488229722,4.219528672883538e-07,3.28269265348446e-07,1.993632798768734e-09,7.281459695618411e-08,5.232265556340988e-11,6.962727170162196e-17,2.6043147127590095e-10,4.6691504635137725e-07,1.218789187310435e-09,3.423918964190908e-07,4.784341687936435e-10
