Time (s),Volume (m^3),H_X(19),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),NOX2(52)
9.21149638834615e-09,0.054700809901540644,8.715922860153457e-07,0.938,0.0,0.0,0.03503750645381314,0.009999817819782538,0.049998696912764075,4.726239122279454e-30,4.19814460376862e-31,0.0019971146234631764,1.7495324477300802e-41,8.26436325776998e-41,1.299824360834712e-06,3.4517134183897e-19,3.67615836538308e-07,2.3136374354633533e-13,7.473494504586565e-12,2.0203823278710045e-06,8.649146400539676e-07,7.933753530204543e-11,9.57089635935881e-43,3.4849127598787984e-31,1.2300434310940468e-18
9.240964565100764e-09,0.054700809901540644,8.717335434072809e-07,0.938,0.0,0.0,0.035037504776751625,0.009999817237015384,0.04999869690241249,4.858866670306185e-30,4.27772911649122e-31,0.001997114263544953,1.8089052979118438e-41,8.450714464175111e-41,1.2998242978202997e-06,3.504363851054957e-19,3.687917820159079e-07,2.3414286347663624e-13,7.47693354568974e-12,2.020622210090389e-06,8.650342832248818e-07,7.972758975010199e-11,9.860818318949054e-43,3.5516411247054758e-31,1.248802337412006e-18
9.270432741855377e-09,0.054700809901540644,8.718725713687184e-07,0.938,0.0,0.0,0.035037503107864014,0.009999816654248317,0.04999869689206072,4.994693283523835e-30,4.358525345540527e-31,0.001997113909571194,1.870073403528883e-41,8.640625275002391e-41,1.2998242351177388e-06,3.557614991709748e-19,3.6996772715555065e-07,2.3694444840040717e-13,7.480389660078233e-12,2.0208583771047256e-06,8.651516970275556e-07,8.01177295632511e-11,1.0158447366727118e-42,3.6194140765352553e-31,1.267776804856922e-18
9.299900918609991e-09,0.054700809901540644,8.72009407682779e-07,0.938,0.0,0.0,0.03503750144701722,0.009999816071481342,0.04999869688170879,5.133783354320505e-30,4.440547139883966e-31,0.0019971135614465898,1.9330844014521814e-41,8.834151259087721e-41,1.2998241727219523e-06,3.6114739065192753e-19,3.7114367195810417e-07,2.397685871518453e-13,7.48386255258573e-12,2.0210908864410833e-06,8.652669192486437e-07,8.050795266099196e-11,1.0463955747949025e-42,3.688244251837815e-31,1.2869675430785555e-18
9.329369095364604e-09,0.054700809901540644,8.721440895031891e-07,0.938,0.0,0.0,0.035037499794080294,0.009999815488714456,0.049998696871356704,5.276202310022089e-30,4.523808453289419e-31,0.001997113219077347,1.9979870152353493e-41,9.031348655058527e-41,1.2998241106279464e-06,3.6659470225829493e-19,3.723196164244214e-07,2.426153685148614e-13,7.487351933244973e-12,2.021319794735722e-06,8.653799870453456e-07,8.089825699610945e-11,1.0777530658151899e-42,3.7581443845611642e-31,1.3063755103320952e-18
9.358837272119218e-09,0.054700809901540644,8.722766533643939e-07,0.938,0.0,0.0,0.03503749814892441,0.009999814905947656,0.049998696861004464,5.422016625235073e-30,4.608323347064427e-31,0.0019971128823711723,2.0648310777057508e-41,9.232274376936746e-41,1.2998240488308072e-06,3.7210342942055564e-19,3.734955605553413e-07,2.4548488122180333e-13,7.490857517193786e-12,2.021545157747885e-06,8.654909369555197e-07,8.128864055413954e-11,1.1099352934300289e-42,3.829127325747481e-31,1.3260040270052644e-18
9.388305448873832e-09,0.054700809901540644,8.724071351915181e-07,0.938,0.0,0.0,0.03503749651142284,0.009999814323180947,0.04999869685065208,5.571293834298252e-30,4.694105985057131e-31,0.0019971125512372413,2.13366755098324e-41,9.43698601979374e-41,1.2998239873256997e-06,3.7767424210225426e-19,3.746715043516894e-07,2.4837721395719245e-13,7.494379024582859e-12,2.021767030373384e-06,8.65599804907646e-07,8.167910135284268e-11,1.1429602121068919e-42,3.901206035431309e-31,1.3458539699685946e-18
9.417773625628445e-09,0.054700809901540644,8.725355703101803e-07,0.938,0.0,0.0,0.03503749488145088,0.009999813740414325,0.049998696840299534,5.724102543838499e-30,4.781170636193836e-31,0.0019971122255861827,2.2045485467518015e-41,9.64554186545472e-41,1.2998239261078684e-06,3.8330795234732317e-19,3.758474478142769e-07,2.512924553565635e-13,7.497916180485327e-12,2.0219854666579683e-06,8.6570662623064e-07,8.206963744168509e-11,1.1768477467094228e-42,3.974393569428192e-31,1.3659257171080922e-18
9.447241802383059e-09,0.054700809901540644,8.726619934561619e-07,0.938,0.0,0.0,0.035037493258885846,0.009999813157647792,0.049998696829946856,5.880512445398121e-30,4.869531679139443e-31,0.0019971119053300494,2.277527350398694e-41,9.858000888178948e-41,1.2998238651726335e-06,3.890044578537571e-19,3.7702339094390174e-07,2.542306940039407e-13,7.501468714808032e-12,2.022200519810488e-06,8.658114356635241e-07,8.246024690132755e-11,1.2116172486347003e-42,4.0487031020126195e-31,1.3862229800430622e-18
9.476709979137672e-09,0.054700809901540644,8.727864387849307e-07,0.938,0.0,0.0,0.03503749164360707,0.009999812574881348,0.049998696819594034,6.0405943281708546e-30,4.95920359619343e-31,0.0019971115903822997,2.3526584422879574e-41,1.0074422760385102e-40,1.299823804515391e-06,3.947643353795903e-19,3.7819933374134886e-07,2.5719201843629094e-13,7.505036362204485e-12,2.0224122422158524e-06,8.65914267364951e-07,8.285092784312203e-11,1.247287362597886e-42,4.1241479216670574e-31,1.4067470082312687e-18
9.506178155892286e-09,0.054700809901540644,8.72908939881021e-07,0.938,0.0,0.0,0.03503749003549578,0.009999811992114992,0.049998696809241086,6.2044200918519484e-30,5.050200974594433e-31,0.0019971112806577754,2.429997518082461e-41,1.0294867858443521e-40,1.2998237441316117e-06,4.0058861189865016e-19,3.7937527620739005e-07,2.601765171431582e-13,7.508618861989477e-12,2.0226206854477957e-06,8.660151549225856e-07,8.324167840861572e-11,1.2838792161579061e-42,4.200741410981538e-31,1.4274974330850154e-18
9.5356463326469e-09,0.054700809901540644,8.730295297672758e-07,0.938,0.0,0.0,0.03503748843443518,0.009999811409348719,0.049998696798888013,6.372062759553867e-30,5.142538513604203e-31,0.001997110976072676,2.5096015144365643e-41,1.0519397268436542e-40,1.2998236840168398e-06,4.064771115870278e-19,3.80551218342784e-07,2.6318427856256455e-13,7.512215958055272e-12,2.0228259002814316e-06,8.661141313623469e-07,8.363249676906261e-11,1.3214136299095576e-42,4.278497071256971e-31,1.4484782698639342e-18
9.565114509401513e-09,0.054700809901540644,8.731482409139468e-07,0.938,0.0,0.0,0.035037486840310335,0.009999810826582535,0.04999869678853481,6.543596490827195e-30,5.2362310176167225e-31,0.0019971106765445416,2.5915286319114253e-41,1.0748072791951472e-40,1.2998236241666916e-06,4.1243024240882524e-19,3.817271601482775e-07,2.6621539108597463e-13,7.515827398789449e-12,2.0230279367056255e-06,8.662112291575098e-07,8.402338112494253e-11,1.3599099081744779e-42,4.35742852419609e-31,1.469691415264e-18
9.594582686156127e-09,0.054700809901540644,8.732651052476577e-07,0.938,0.0,0.0,0.035037485253008184,0.00999981024381644,0.049998696778181494,6.719096594808973e-30,5.331293395350234e-31,0.001997110381992228,2.675838355090297e-41,1.0980956951960554e-40,1.2998235645768535e-06,4.1844928739403285e-19,3.8290310162460426e-07,2.692699430592941e-13,7.519452936994208e-12,2.023226843935166e-06,8.663064802376696e-07,8.441432970548706e-11,1.3993903235745037e-42,4.437549484310555e-31,1.4911356041886678e-18
9.62405086291074e-09,0.054700809901540644,8.733801541602345e-07,0.938,0.0,0.0,0.03503748367241748,0.009999809661050432,0.04999869676782805,6.898639543431397e-30,5.427740669790955e-31,0.001997110092335892,2.7625914797073883e-41,1.1218112998665681e-40,1.2998235052430828e-06,4.2453404777534086e-19,3.840790427724859e-07,2.723480227769112e-13,7.523092329807248e-12,2.0234226704227565e-06,8.663999159975711e-07,8.4805340768213e-11,1.4398774129132806e-42,4.518873783682092e-31,1.5128149721620157e-18
9.653519039665354e-09,0.054700809901540644,8.734934185173968e-07,0.938,0.0,0.0,0.03503748209842881,0.00999980907828451,0.04999869675747451,7.08230298472764e-30,5.52558797114314e-31,0.0019971098074969616,2.851850137731057e-41,1.1459604915355991e-40,1.2998234461612051e-06,4.3068466813179e-19,3.852549835926329e-07,2.7544971848676597e-13,7.526745338624114e-12,2.0236154638708137e-06,8.664915673058041e-07,8.519641259846296e-11,1.4813911384041384e-42,4.601415381825284e-31,1.5347324069991147e-18
9.682987216419968e-09,0.054700809901540644,8.736049286673219e-07,0.938,0.0,0.0,0.035037480530934494,0.00999980849551867,0.04999869674712086,7.270165756281921e-30,5.624850532821503e-31,0.001997109527398126,2.9436778170362014e-41,1.1705497424374317e-40,1.2998233873271136e-06,4.369027153040315e-19,3.86430924085743e-07,2.7857511839341757e-13,7.530411729022004e-12,2.023805271243087e-06,8.665814645133648e-07,8.55875435089525e-11,1.5239547842269385e-42,4.68518833056716e-31,1.5568856454521616e-18
9.712455393174581e-09,0.054700809901540644,8.737147144490752e-07,0.938,0.0,0.0,0.03503747896982863,0.00999980791275292,0.049998696736767115,7.462307898736991e-30,5.725543704519544e-31,0.001997109251963307,3.0381393896686736e-41,1.195585599305146e-40,1.2998233287367676e-06,4.431880526692632e-19,3.876068642525024e-07,2.817243106500524e-13,7.534091270684978e-12,2.0239921387760983e-06,8.666696374620896e-07,8.597873183932468e-11,1.5675928916236143e-42,4.770206796557126e-31,1.5792786345100221e-18
9.741923569929195e-09,0.054700809901540644,8.738228052009122e-07,0.938,0.0,0.0,0.03503747741500703,0.009999807329987256,0.04999869672641326,7.658810669384336e-30,5.827682946028331e-31,0.001997108981117644,3.1353011397694546e-41,1.2210746839626082e-40,1.2998232703861923e-06,4.495404507562392e-19,3.8878280409358695e-07,2.848973833629923e-13,7.537783737330597e-12,2.0241761119904008e-06,8.667561154929566e-07,8.636997595571112e-11,1.6123261369433737e-42,4.856485081465508e-31,1.6019156556556145e-18
9.771391746683808e-09,0.054700809901540644,8.739292297684554e-07,0.938,0.0,0.0,0.03503747586636719,0.009999806747221673,0.04999869671605932,7.85975655591857e-30,5.931283818775244e-31,0.0019971087147874766,3.235230782654071e-41,1.2470236939294607e-40,1.2998232122714782e-06,4.559617623873336e-19,3.8995874360966014e-07,2.8809442459764445e-13,7.54148890663791e-12,2.0243572357016707e-06,8.668409274542635e-07,8.676127425029984e-11,1.6581785848980723e-42,4.944037580052261e-31,1.6247934386052473e-18
9.800859923438422e-09,0.054700809901540644,8.740340165127421e-07,0.938,0.0,0.0,0.03503747432380827,0.009999806164456178,0.049998696705705274,8.065229290250938e-30,6.036362001967443e-31,0.001997108452900319,3.3379974936589525e-41,1.2734394030241214e-40,1.2998231543887781e-06,4.624520404783713e-19,3.9113468280137467e-07,2.913155223685058e-13,7.545206560176785e-12,2.024535554031619e-06,8.669241017096762e-07,8.71526251409099e-11,1.7051770961175067e-42,5.032878797446663e-31,1.6479152791717065e-18
9.830328100193036e-09,0.054700809901540644,8.741371933181511e-07,0.938,0.0,0.0,0.035037472787231044,0.00999980558169077,0.049998696695351154,8.275313862383107e-30,6.14293328879138e-31,0.0019971081953848485,3.4436719397132284e-41,1.3003286619618836e-40,1.2998230967343079e-06,4.690105618839388e-19,3.9231062166937295e-07,2.945607646421292e-13,7.548936483338541e-12,2.024711110418739e-06,8.670056661461565e-07,8.754402707057233e-11,1.7533432147221644e-42,5.123023381519878e-31,1.671287287956353e-18
9.859796276947649e-09,0.054700809901540644,8.742387876002061e-07,0.938,0.0,0.0,0.03503747125653794,0.009999804998925447,0.049998696684996936,8.490096534466937e-30,6.251013572166322e-31,0.001997107942170882,3.5523262978569703e-41,1.3276983989677354e-40,1.2998230393043432e-06,4.756394263398106e-19,3.9348656021428676e-07,2.978302393468226e-13,7.552678465267908e-12,2.024883947628888e-06,8.670856481817664e-07,8.793547850711771e-11,1.8027014383130157e-42,5.2144860757468435e-31,1.6949053284205675e-18
9.889264453702263e-09,0.054700809901540644,8.743388263132584e-07,0.938,0.0,0.0,0.03503746973163293,0.009999804416160208,0.04999869667464265,8.709664854932947e-30,6.36061886341845e-31,0.0019971076931893598,3.664034283790499e-41,1.3555556203896115e-40,1.2998229820952228e-06,4.823390520665929e-19,3.946624984367359e-07,3.011240343609977e-13,7.556432298796193e-12,2.0250541077657017e-06,8.671640747733513e-07,8.832697794277021e-11,1.8532812592980805e-42,5.307281727879341e-31,1.718771406554828e-18
9.918732630456876e-09,0.054700809901540644,8.744373359580514e-07,0.938,0.0,0.0,0.03503746821242158,0.009999803833395054,0.049998696664288286,8.93410767264711e-30,6.4717652929185615e-31,0.00199710744837233,3.7788711879864837e-41,1.3839074113026617e-40,1.2998229251033428e-06,4.891081063959077e-19,3.958384363373319e-07,3.044422375132621e-13,7.56019778037573e-12,2.02522163228085e-06,8.672409724241041e-07,8.871852389374753e-11,1.905105390671604e-42,5.401425335715929e-31,1.7428938842518084e-18
9.94820080721149e-09,0.054700809901540644,8.745343425891661e-07,0.938,0.0,0.0,0.03503746669881098,0.009999803250629982,0.049998696653933854,9.163515151274785e-30,6.584469088796521e-31,0.0019971072076529262,3.8969138939911497e-41,1.4127609361291678e-40,1.2998228683251586e-06,4.959488368746955e-19,3.9701437391667564e-07,3.077849365966811e-13,7.563974710015515e-12,2.0253865619841307e-06,8.673163671910137e-07,8.91101148998675e-11,1.958198287359727e-42,5.496931997293993e-31,1.7672681175184534e-18
9.977668983966104e-09,0.054700809901540644,8.746298718223522e-07,0.938,0.0,0.0,0.03503746519070969,0.009999802667864996,0.049998696643579345,9.397978783734941e-30,6.698746596892248e-31,0.001997106970965354,4.018240905408455e-41,1.442123439262705e-40,1.2998228117571836e-06,5.028622535465263e-19,3.981903111753564e-07,3.111522193562822e-13,7.567762891218032e-12,2.0255489370534146e-06,8.673902846921953e-07,8.950174952416067e-11,2.01259233417933e-42,5.593816907462765e-31,1.7918939990602047e-18
9.999999999999999e-09,0.054700809901540644,8.747012954190939e-07,0.938,0.0,0.0,0.0350374640514832,0.00999980222624512,0.04999869663573264,9.579079925674e-30,6.786404437593802e-31,0.0019971067942489073,4.1124191161583187e-41,1.4647178532298355e-40,1.2998227690278144e-06,5.081485770338309e-19,3.9908143748133915e-07,3.137203770547923e-13,7.570640954572977e-12,2.0256703078293434e-06,8.67445330984657e-07,8.979855884803449e-11,2.05469448162475e-42,5.668163745394077e-31,1.8107292371177014e-18
1.0007137160720717e-08,0.054700809901540644,8.747239488417454e-07,0.938,0.0,0.0,0.03503746368802782,0.009999802085100094,0.049998696633224766,9.637591406640281e-30,6.8146142884499665e-31,0.0019971067382448717,4.1429323874340666e-41,1.472002245678919e-40,1.2998227553959867e-06,5.098463219372543e-19,3.993662481139557e-07,3.1454417348457314e-13,7.571562130917248e-12,2.0257087970444264e-06,8.674627501141077e-07,8.989342635248866e-11,2.0683119207941392e-42,5.692095417384839e-31,1.816782479121278e-18
1.003660533747533e-08,0.054700809901540644,8.748165984069695e-07,0.938,0.0,0.0,0.035037462190676896,0.009999801502335275,0.04999869662287013,9.882447214961133e-30,6.932088730853631e-31,0.001997106509427777,4.271070185762082e-41,1.502404761561573e-40,1.2998226992381934e-06,5.169032572995006e-19,4.005421847330453e-07,3.1796088664098025e-13,7.575372239417756e-12,2.025866180900381e-06,8.675337882186585e-07,9.028514399316894e-11,2.1253808599727766e-42,5.791782985437732e-31,1.8419290593888916e-18
1.0066073514229944e-08,0.054700809901540644,8.749078448601299e-07,0.938,0.0,0.0,0.03503746069856989,0.00999980091957054,0.049998696612515436,1.0132641776817828e-29,7.051186606656739e-31,0.001997106284451385,4.402737850309476e-41,1.5333384749381768e-40,1.2998226432804839e-06,5.240349348959603e-19,4.0171812103318526e-07,3.2140244643993064e-13,7.57919303033502e-12,2.0260211269614675e-06,8.676034233501962e-07,9.067690107660511e-11,2.1838345635161775e-42,5.892895158450969e-31,1.86733052487854e-18
1.0095541690984558e-08,0.054700809901540644,8.749977121326974e-07,0.938,0.0,0.0,0.03503745921162119,0.00999980033680589,0.04999869660216068,1.0388272048206604e-29,7.171924731452127e-31,0.001997106063254019,4.5380206828786424e-41,1.5648109562979522e-40,1.299822587519592e-06,5.31238577810941e-19,4.028940570149286e-07,3.248689404397714e-13,7.58302432053673e-12,2.0261736729741904e-06,8.676716794423949e-07,9.106869625492313e-11,2.2436998764464356e-42,5.995447644190105e-31,1.8930005641431773e-18
1.0154478044493783e-08,0.054700809901540644,8.751734028490316e-07,0.938,0.0,0.0,0.03503745625286327,0.009999799171276838,0.049998696581451035,1.0916234573360813e-29,7.41838948486215e-31,0.001997105631954571,4.819783422290311e-41,1.6294029205011846e-40,1.2998224765754624e-06,5.45870018815944e-19,4.0524592802538145e-07,3.3187708110870593e-13,7.59071768218319e-12,2.0264717129267814e-06,8.678041482303759e-07,9.185239561119167e-11,2.367800496770259e-42,6.20493680885596e-31,1.94513073385921e-18
1.020575001799656e-08,0.054700809901540644,8.753219777866262e-07,0.938,0.0,0.0,0.03503745369487499,0.009999798157319318,0.049998696563434405,1.1394169748705695e-29,7.638300803593031e-31,0.0019971052684728883,5.077511622937801e-41,1.687421293570141e-40,1.2998223806694748e-06,5.588434148129602e-19,4.072919488630274e-07,3.380558018376039e-13,7.597443045153194e-12,2.0267235322495908e-06,8.679151225164233e-07,9.253429033290402e-11,2.480616318725272e-42,6.392020116619814e-31,1.9913513203104125e-18
1.0257021991499337e-08,0.054700809901540644,8.754667044596947e-07,0.938,0.0,0.0,0.03503745115133089,0.009999797143362051,0.04999869654541766,1.189001090423327e-29,7.863423516097552e-31,0.0019971049155867353,5.347484739977284e-41,1.7471827984124258e-40,1.2998222853146163e-06,5.720420730091072e-19,4.093379687443474e-07,3.4431126023652264e-13,7.604197694885561e-12,2.026968603676981e-06,8.680222489956014e-07,9.3216281910024e-11,2.5981112642787967e-42,6.583693894016074e-31,2.0384100905662536e-18
1.0308293965002114e-08,0.054700809901540644,8.75607696468204e-07,0.938,0.0,0.0,0.03503744862182301,0.009999796129405032,0.0499986965274008,1.2404315142538979e-29,8.093849788467613e-31,0.0019971045730017576,5.630207867420846e-41,1.8087300389661963e-40,1.2998221904953231e-06,5.854811181712146e-19,4.113839876719718e-07,3.506439161863045e-13,7.610980764992215e-12,2.0272071079574804e-06,8.681256412782895e-07,9.389836390176153e-11,2.7204744777049227e-42,6.780044731900654e-31,2.086271316112835e-18
