Time (s),Volume (m^3),H_X(19),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),NOX2(52),N2X2(45),N2X(46)
1.5560870678525419e-09,0.07384695533935311,4.2520005134462266e-07,0.938,0.0,0.0,0.04730652306651983,0.009999858968405974,0.04999927529145659,8.123107260656638e-25,8.29138213879779e-28,0.001999446158862699,9.433042570306791e-40,6.744939880890227e-35,7.175792047769199e-07,9.817163394969442e-20,2.8827375402741717e-07,5.1293140833080375e-14,9.187725411332761e-10,1.4202864824966267e-07,4.1176488256498654e-07,4.7555194837284636e-11,5.542684110936681e-41,1.5656190104166765e-28,5.152561724614566e-19,4.005839319597458e-25,3.429836067826452e-24
1.5618377991967261e-09,0.07384695533935311,4.264493843905103e-07,0.938,0.0,0.0,0.0473065195565747,0.009999858447220605,0.0499992752654626,8.4437975018482e-25,8.488536709730827e-28,0.0019994449666153463,9.815705377039632e-40,6.906328381194831e-35,7.175791507939756e-07,1.0013804422451519e-19,2.8934593027164017e-07,5.2126014278091625e-14,9.150150135939754e-10,1.420278883538689e-07,4.1295741833459217e-07,4.802584101749426e-11,5.745458573791524e-41,1.596465691916158e-28,5.255748440724915e-19,4.148271095572786e-25,3.553135153868864e-24
1.5675885305409104e-09,0.07384695533935311,4.276957703336551e-07,0.938,0.0,0.0,0.04730651605248771,0.00999985792603534,0.04999927523946704,8.775907090749963e-25,8.68963276395315e-28,0.0019994437772803838,1.0212340528494687e-39,7.070889902710162e-35,7.175790968996679e-07,1.0213632996019916e-19,2.904180699036622e-07,5.2969252810623876e-14,9.112953572731268e-10,1.420271309090615e-07,4.1414703659910993e-07,4.8499140536247596e-11,5.954845166662679e-41,1.6277985499496411e-28,5.36060734098565e-19,4.295213896094671e-25,3.680383544843884e-24
1.5733392618850947e-09,0.07384695533935311,4.289392077233412e-07,0.938,0.0,0.0,0.04730651255426189,0.009999857404850179,0.049999275213469946,9.119798259472025e-25,8.894734065531781e-28,0.001999442590859367,1.0623402780980735e-39,7.238674364763785e-35,7.175790430940501e-07,1.0416688356061282e-19,2.9149017324648465e-07,5.3822944608784393e-14,9.076132359805826e-10,1.4202637612157762e-07,4.153337355965462e-07,4.897509425205194e-11,6.171033963409538e-41,1.659623705994099e-28,5.467159003000688e-19,4.446792892297217e-25,3.811692109762061e-24
1.579089993229279e-09,0.07384695533935311,4.301796951742652e-07,0.938,0.0,0.0,0.047306509061900134,0.009999856883665122,0.049999275187471326,9.475843307954596e-25,9.103905161950634e-28,0.0019994414073537937,1.1049359939418793e-39,7.409732314382379e-35,7.175789893771742e-07,1.0623010064997111e-19,2.925622406250831e-07,5.468717821414271e-14,9.03968311463158e-10,1.4202562418933425e-07,4.1651751362855256e-07,4.945370296417146e-11,6.394219790789041e-41,1.6919473459874618e-28,5.575424173174362e-19,4.603136228081374e-25,3.947174383153547e-24
1.5848407245734632e-09,0.07384695533935311,4.3141723136628547e-07,0.938,0.0,0.0,0.04730650557540521,0.009999856362480172,0.04999927516147118,9.844424843502557e-25,9.317211390529078e-28,0.0019994402267651105,1.1490693183040333e-39,7.584114932889082e-35,7.175789357490895e-07,1.0832638008401392e-19,2.9363427236617123e-07,5.5562042530811355e-14,9.003602436506755e-10,1.4202487530201598e-07,4.176983690603997e-07,4.993496741286331e-11,6.624602329810893e-41,1.7247757208011311e-28,5.685423767297315e-19,4.764375078422573e-25,4.08694661804532e-24
1.5905914559176474e-09,0.07384695533935311,4.326518150441661e-07,0.938,0.0,0.0,0.04730650209477979,0.009999855841295325,0.04999927513546954,1.02259360250275e-24,9.534718884862716e-28,0.001999439049094704,1.1947897398018003e-39,7.761874042548928e-35,7.175788822098441e-07,1.104561239611526e-19,2.947062687979726e-07,5.64476268245177e-14,8.96788690893937e-10,1.4202412964126132e-07,4.188763003209402e-07,5.041888827961604e-11,6.862386218867647e-41,1.7581151467104e-28,5.797178871128701e-19,4.930643708565547e-25,4.231127839756762e-24
1.5963421872618317e-09,0.07384695533935311,4.3388344501732073e-07,0.938,0.0,0.0,0.047306498620026394,0.009999855320110579,0.0499992751094664,1.0620780812069074e-24,9.756494581286348e-28,0.0019994378743439086,1.2421481517149895e-39,7.943062113262045e-35,7.175788287594844e-07,1.1261973763352214e-19,2.957782302500004e-07,5.734402072166715e-14,8.932533101947535e-10,1.4202338738084746e-07,4.2005130590256266e-07,5.0905466187390053e-11,7.107781158661559e-41,1.7919720058628223e-28,5.910710740976244e-19,5.102079534115362e-25,4.3798399005222055e-24
1.602092918606016e-09,0.07384695533935311,4.351121201595527e-07,0.938,0.0,0.0,0.04730649515114746,0.009999854798925938,0.049999275083461796,1.1029374218668163e-24,9.982606225358936e-28,0.0019994367025140017,1.2911968866719951e-39,8.127732269304522e-35,7.17578775398054e-07,1.1481762971797408e-19,2.968501570528434e-07,5.825131420839752e-14,8.897537574281569e-10,1.4202264868687267e-07,4.2122338436113546e-07,5.139470170086035e-11,7.361002018950221e-41,1.8263527467445622e-28,6.026040804273287e-19,5.278823182033851e-25,4.533207534949e-24
1.6078436499502002e-09,0.07384695533935311,4.3633783940879324e-07,0.938,0.0,0.0,0.04730649168814526,0.009999854277741402,0.049999275057455723,1.145214257216514e-24,1.0213122378370524e-27,0.001999435533606203,1.3419897520658698e-39,8.315938296116648e-35,7.175787221255957e-07,1.170502121070499e-19,2.979220495379615e-07,5.916959762962494e-14,8.86289687556926e-10,1.4202191371793719e-07,4.223925343159418e-07,5.188659532666111e-11,7.622268947137392e-41,1.8612638846447323e-28,6.143190660151828e-19,5.461018552550605e-25,4.691358416319754e-24
1.6135943812943845e-09,0.07384695533935311,4.375606017668373e-07,0.938,0.0,0.0,0.047306488231022,0.00999985375655697,0.049999275031448215,1.1889523776997227e-24,1.044811242387092e-27,0.001999434367621681,1.3945820662130225e-39,8.507734647138377e-35,7.175786689421505e-07,1.1931789997986862e-19,2.98993908037486e-07,6.00989616880813e-14,8.828607548385604e-10,1.4202118262532204e-07,4.235587544496047e-07,5.2381147513632574e-11,7.8918074787324e-41,1.896712002117747e-28,6.26218208001318e-19,5.648812881997692e-25,4.854423213747384e-24
1.6193451126385688e-09,0.07384695533935311,4.387804062990776e-07,0.938,0.0,0.0,0.04730648477977972,0.009999853235372638,0.04999927500543926,1.2341967583569695e-24,1.0687646574220093e-27,0.0019994332045615436,1.4490306952672789e-39,8.703176450691772e-35,7.175786158477568e-07,1.2162111181293675e-19,3.000657328840287e-07,6.103949744334318e-14,8.794666130248318e-10,1.4202045555316604e-07,4.247220435080034e-07,5.2878358653069735e-11,8.169848649699618e-41,1.9327037494437484e-28,6.383037008096004e-19,5.842356806577321e-25,5.0225356501917065e-24
1.625095843982753e-09,0.07384695533935311,4.399972521342348e-07,0.938,0.0,0.0,0.04730648133442037,0.009999852714188412,0.04999927497942889,1.2809935862276457e-24,1.0931795877160127e-27,0.0019994320444268435,1.5053940909022215e-39,8.902319516910288e-35,7.175785628424517e-07,1.2396026939094143e-19,3.0113752441049803e-07,6.199129631085273e-14,8.761069155540508e-10,1.42019732638641e-07,4.2588240030018035e-07,5.3378229078973136e-11,8.456629110724648e-41,1.969245845087125e-28,6.505777562040212e-19,6.041804427071733e-25,5.195832561346246e-24
1.6308465753269373e-09,0.07384695533935311,4.4121113846408794e-07,0.938,0.0,0.0,0.04730647789494574,0.009999852193004284,0.04999927495341712,1.3293902882746282e-24,1.1180632222408636e-27,0.0019994308872185794,1.5637323287748838e-39,9.105220344714632e-35,7.175785099262702e-07,1.263357978174729e-19,3.022092829499204e-07,6.295445006093018e-14,8.727813157361862e-10,1.4201901401212419e-07,4.270398236982408e-07,5.388075906830146e-11,8.752391243422566e-41,2.0063450761531371e-28,6.630426033448056e-19,6.247313374504598e-25,5.374453955404057e-24
1.6365973066711216e-09,0.07384695533935311,4.424220645432006e-07,0.938,0.0,0.0,0.04730647446135758,0.009999851671820265,0.04999927492740395,1.379435559839167e-24,1.143422834827348e-27,0.00199942973293769,1.624107147784032e-39,9.311936128835056e-35,7.175784570992457e-07,1.28748125525653e-19,3.0328100883527047e-07,6.392905081777836e-14,8.694894669309714e-10,1.420182997973697e-07,4.2819431263724157e-07,5.438594884122614e-11,9.057383278509562e-41,2.0440082988427377e-28,6.757004888442973e-19,6.459044876763247e-25,5.5585430737113274e-24
1.6423480380153058e-09,0.07384695533935311,4.4363002968864627e-07,0.938,0.0,0.0,0.04730647103365742,0.009999851150636346,0.04999927490138941,1.4311793936338113e-24,1.1692657848288734e-27,0.0019994285815850624,1.686581990136456e-39,9.522524766879899e-35,7.175784043614096e-07,1.3119768428874242e-19,3.043527023993063e-07,6.491519105847922e-14,8.662310227191386e-10,1.4201759011167747e-07,4.293458661150733e-07,5.48937985613877e-11,9.371859415964395e-41,2.0822424389056003e-28,6.885536768224339e-19,6.677163826191037e-25,5.7482464523175754e-24
1.64809876935949e-09,0.07384695533935311,4.448350332797307e-07,0.938,0.0,0.0,0.04730646761184674,0.00999985062945253,0.0499992748753735,1.484673109281235e-24,1.1955995177871743e-27,0.0019994274331615234,1.751222042234836e-39,9.737044866450158e-35,7.175783517127921e-07,1.336849092306946e-19,3.0542436397441166e-07,6.591296361198251e-14,8.630056370669172e-10,1.4201688506605965e-07,4.304944831923338e-07,5.540430833615404e-11,9.696079947206847e-41,2.121054492091389e-28,7.01604448961891e-19,6.901838848159277e-25,5.9437139844312904e-24
1.6538495007036744e-09,0.07384695533935311,4.4603707475771286e-07,0.938,0.0,0.0,0.047306464195926906,0.009999850108268815,0.049999274849356234,1.5399693834068795e-24,1.222431566100112e-27,0.001999426287667845,1.8180942764009384e-39,9.955555752299956e-35,7.175782991534208e-07,1.3621023883660672e-19,3.0649599389244495e-07,6.692246165808656e-14,8.598129644839391e-10,1.420161847654057e-07,4.3164016299219287e-07,5.591747821688034e-11,1.003031137931508e-40,2.1604515245993375e-28,7.14855104563026e-19,7.133242370628107e-25,6.1450989837898946e-24
1.6596002320478586e-09,0.07384695533935311,4.4723615362552424e-07,0.938,0.0,0.0,0.04730646078589911,0.009999849587085203,0.049999274823337644,1.597122280293431e-24,1.2497695496915661e-27,0.0019994251451047424,1.8872674934480606e-39,1.0178117473542712e-34,7.175782466833217e-07,1.387741149631358e-19,3.0756759248459363e-07,6.79437787264115e-14,8.566526601746871e-10,1.4201548930864466e-07,4.327829047002501e-07,5.643330819917084e-11,1.0374826561307423e-40,2.2004406735261993e-28,7.283079605984386e-19,7.37155069470574e-25,6.3525582489529145e-24
1.6653509633920429e-09,0.07384695533935311,4.4843226944748515e-07,0.938,0.0,0.0,0.04730645738176449,0.009999849065901694,0.04999927479731772,1.6561872831052078e-24,1.2776211766833933e-27,0.0019994240054728744,1.9588123661168144e-39,1.0404790810902843e-34,7.175781943025192e-07,1.4137698284887977e-19,3.0863916008123497e-07,6.89770086953649e-14,8.535243801836292e-10,1.4201479878890603e-07,4.339227075643841e-07,5.695179822314221e-11,1.0729904812517585e-40,2.241029147312566e-28,7.419653517671468e-19,7.616944066215556e-25,6.566252128527318e-24
1.6711016947362271e-09,0.07384695533935311,4.4962542184901977e-07,0.938,0.0,0.0,0.04730645398352401,0.009999848544718287,0.0499992747712965,1.7172213256906154e-24,1.3059942440694531e-27,0.0019994228687728443,2.032801483388518e-39,1.0635637284012827e-34,7.175781420110357e-07,1.4401929112465412e-19,3.0971069701180316e-07,7.002224579109978e-14,8.504277815341753e-10,1.4201411329367755e-07,4.3505957089459444e-07,5.7472948173688695e-11,1.1095832053086364e-40,2.2822242261876575e-28,7.558296305485664e-19,7.869606748280514e-25,6.786344587333943e-24
1.6768524260804114e-09,0.07384695533935311,4.5081561051637e-07,0.938,0.0,0.0,0.047306450591178564,0.009999848023534982,0.04999927474527398,1.7802828249709094e-24,1.334896638391681e-27,0.0019994217350051977,2.109309395690635e-39,1.0870719158755538e-34,7.175780898088922e-07,1.467014918237146e-19,3.107822036046617e-07,7.10795845864654e-14,8.473625223616005e-10,1.4201343290496147e-07,4.361934940628367e-07,5.799675788074873e-11,1.1472900936594248e-40,2.324033262612623e-28,7.699031672561558e-19,8.129727094934418e-25,7.013003273524027e-24
1.6826031574245957e-09,0.07384695533935311,4.520028351963056e-07,0.938,0.0,0.0,0.0473064472047289,0.00999984750235178,0.04999927471925017,1.845431713923579e-24,1.3643363364181986e-27,0.001999420604170424,2.1884126610088822e-39,1.11100994546516e-34,7.175780376961074e-07,1.4942404039195976e-19,3.1185368018698134e-07,7.214911999995064e-14,8.443282620400698e-10,1.420127576994284e-07,4.3732447650284925e-07,5.852322711957323e-11,1.1861410984865143e-40,2.366463681722396e-28,7.84188350090624e-19,8.39749762576953e-25,7.246399586654827e-24
1.68835388876878e-09,0.07384695533935311,4.531870956958349e-07,0.938,0.0,0.0,0.04730644382417566,0.009999846981168679,0.049999274693225106,1.9127294751687397e-24,1.3943214058234497e-27,0.001999419476268957,2.270189891920801e-39,1.135384195229168e-34,7.175779856726983e-07,1.5218739569803543e-19,3.129251270846243e-07,7.323094729462028e-14,8.413246613039076e-10,1.4201208774856856e-07,4.384525177099743e-07,5.905235561099553e-11,1.2261668724966266e-40,2.4095229817661536e-28,7.986875851929295e-19,8.673115101630155e-25,7.48670874673339e-24
1.6941046201129642e-09,0.07384695533935311,4.5436839188191207e-07,0.938,0.0,0.0,0.047306440449519364,0.009999846459985678,0.04999927466719878,1.9822391751669996e-24,1.4248600058703522e-27,0.0019994183513011746,2.3547218035657707e-39,1.160201120081358e-34,7.175779337386806e-07,1.5499202004336408e-19,3.1399654462203293e-07,7.43251620770441e-14,8.383513823632461e-10,1.420114231188414e-07,4.395776172409708e-07,5.958414302170254e-11,1.267398782842738e-40,2.453218734546483e-28,8.134032966969922e-19,8.956780601361747e-25,7.734109864237526e-24
1.6998553514571485e-09,0.07384695533935311,4.555467236811433e-07,0.938,0.0,0.0,0.04730643708076043,0.00999984593880278,0.04999927464117121,2.054025499037358e-24,1.4559603880944467e-27,0.0019994172292673957,2.4420912625666192e-39,1.185467252542398e-34,7.175778818940675e-07,1.578383791721624e-19,3.15067933122124e-07,7.543186029621912e-14,8.354080890141954e-10,1.4201076387182258e-07,4.406997747138211e-07,6.011858896450768e-11,1.3098689252710213e-40,2.4975585858572513e-28,8.283379267819507e-19,9.248699599625152e-25,7.98878601112304e-24
1.7056060828013327e-09,0.07384695533935311,4.567220910794917e-07,0.938,0.0,0.0,0.04730643371789914,0.00999984541761998,0.04999927461514241,2.128154786003748e-24,1.487630896990039e-27,0.001999416110167887,2.532383336918173e-39,1.2111892034964666e-34,7.17577830138871e-07,1.6072694228137486e-19,3.161392929061889e-07,7.655113824248476e-14,8.324944467436675e-10,1.4201011006434858e-07,4.4181898980753136e-07,6.065569299862507e-11,1.3536101384955525e-40,2.5425502559202795e-28,8.434939357241581e-19,9.549082045785651e-25,8.250924292826395e-24
1.711356814145517e-09,0.07384695533935311,4.5789449412197955e-07,0.938,0.0,0.0,0.04730643036093566,0.009999844896437286,0.049999274589112415,2.2046950654789286e-24,1.5198799706983144e-27,0.0019994149940028537,2.6256853468582622e-39,1.2373736629523234e-34,7.175777784731014e-07,1.6365818203051213e-19,3.1721062429379735e-07,7.768309254643134e-14,8.296101228289952e-10,1.4200946174865898e-07,4.429352622619255e-07,6.119545462994522e-11,1.3986560188030266e-40,2.5882015398208654e-28,8.588738019489515e-19,9.85814244388642e-25,8.520715921271894e-24
1.7171075454897013e-09,0.07384695533935311,4.5906393291239044e-07,0.938,0.0,0.0,0.047306427009870075,0.009999844375254691,0.04999927456308121,2.283716093794516e-24,1.5527161416974224e-27,0.001999413880772451,2.7220869167369066e-39,1.2640274008088027e-34,7.175777268967664e-07,1.666325745514767e-19,3.1828192760270726e-07,7.88278201778019e-14,8.26754786432477e-10,1.4200881897253696e-07,4.440485918774323e-07,6.173787331131183e-11,1.4450409348905268e-40,2.634520307942234e-28,8.74480022081961e-19,1.0176099933716122e-24,8.798356288892528e-24
1.7228582768338855e-09,0.07384695533935311,4.602304076129686e-07,0.938,0.0,0.0,0.047306423664702314,0.009999843854072196,0.04999927453704882,2.3652893915859995e-24,1.5861480374945078e-27,0.0019994127704767743,2.8216800278995502e-39,1.2911572676247262e-34,7.175776754098728e-07,1.6965059945832512e-19,3.193532031487784e-07,7.998541844438736e-14,8.239281086909855e-10,1.420081817794464e-07,4.4515897851486707e-07,6.228294844280043e-11,1.4928000429393806e-40,2.6815145063989357e-28,8.903151110001016e-19,1.0503178372980347e-24,9.084045043673738e-24
1.7286090081780698e-09,0.07384695533935311,4.6139391844411743e-07,0.938,0.0,0.0,0.04730642032543221,0.009999843332889806,0.049999274511015254,2.4494882818416938e-24,1.6201843813196874e-27,0.0019994116631158634,2.9245590726004487e-39,1.3187701953932244e-34,7.175776240124254e-07,1.7271273985691983e-19,3.204244512458916e-07,8.115598499091516e-14,8.211297628007696e-10,1.4200755020866812e-07,4.4626642209520743e-07,6.283067937199774e-11,1.5419693019273359e-40,2.7291921574693e-28,9.06381601882375e-19,1.0839606420586538e-24,9.377986165229195e-24
1.734359739522254e-09,0.07384695533935311,4.625544656840966e-07,0.938,0.0,0.0,0.04730641699205951,0.009999842811707514,0.04999927448498052,2.5363879286246324e-24,1.6548339928219503e-27,0.001999410558689703,3.030820908962475e-39,1.3468731983204574e-34,7.175775727044271e-07,1.7581948235455695e-19,3.2149567220587155e-07,8.233961779793157e-14,8.183594240975856e-10,1.4200692429543228e-07,4.473709225993628e-07,6.338106539428252e-11,1.5925854891819798e-40,2.777561360027e-28,9.22682046260242e-19,1.1185617621052334e-24,9.680388041917915e-24
1.7401104708664383e-09,0.07384695533935311,4.6371204966871714e-07,0.938,0.0,0.0,0.047306413664583775,0.009999842290525323,0.04999927445894464,2.6260653764765187e-24,1.6901057887669746e-27,0.001999409457198221,3.140564916999793e-39,1.3754733736087204e-34,7.17577521485879e-07,1.7897131706955457e-19,3.225668663384143e-07,8.353641518067758e-14,8.156167701322848e-10,1.4200630407104918e-07,4.484724800679393e-07,6.393410575310782e-11,1.6446862161787035e-40,2.826630289971742e-28,9.392190140676064e-19,1.1541450490046812e-24,9.991463549011887e-24
